instant_x,dteday,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,cuaca,musim,tahun_x,bulan,instant_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y,tahun_y
244,2011-09-01,3,0,9,0,4,1,1,0.655,0.614921,0.639167,0.141796,783,4332,5115,cerah,musim_panas,2011,september,5744,3,0,9,18,0,4,1,1,0.72,0.6667,0.54,0.2239,69,462,531,2011
244,2011-09-01,3,0,9,0,4,1,1,0.655,0.614921,0.639167,0.141796,783,4332,5115,cerah,musim_panas,2011,september,5745,3,0,9,19,0,4,1,1,0.7,0.6515,0.58,0.1642,79,364,443,2011
244,2011-09-01,3,0,9,0,4,1,1,0.655,0.614921,0.639167,0.141796,783,4332,5115,cerah,musim_panas,2011,september,5746,3,0,9,20,0,4,1,1,0.66,0.6212,0.61,0.2239,33,247,280,2011
244,2011-09-01,3,0,9,0,4,1,1,0.655,0.614921,0.639167,0.141796,783,4332,5115,cerah,musim_panas,2011,september,5747,3,0,9,21,0,4,1,2,0.66,0.6212,0.57,0.194,17,160,177,2011
244,2011-09-01,3,0,9,0,4,1,1,0.655,0.614921,0.639167,0.141796,783,4332,5115,cerah,musim_panas,2011,september,5748,3,0,9,22,0,4,1,2,0.66,0.6212,0.57,0.2239,34,145,179,2011
244,2011-09-01,3,0,9,0,4,1,1,0.655,0.614921,0.639167,0.141796,783,4332,5115,cerah,musim_panas,2011,september,5749,3,0,9,23,0,4,1,1,0.64,0.6061,0.65,0.2537,15,111,126,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5750,3,0,9,0,0,5,1,1,0.64,0.6061,0.65,0.194,6,58,64,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5751,3,0,9,1,0,5,1,3,0.62,0.5909,0.73,0.1045,4,28,32,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5752,3,0,9,2,0,5,1,3,0.62,0.5909,0.73,0.1045,9,11,20,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5753,3,0,9,3,0,5,1,2,0.6,0.5606,0.83,0.1642,4,4,8,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5754,3,0,9,4,0,5,1,1,0.6,0.5606,0.83,0.0896,2,2,4,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5755,3,0,9,5,0,5,1,2,0.6,0.5606,0.83,0.1343,0,20,20,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5756,3,0,9,6,0,5,1,1,0.6,0.5606,0.83,0.1343,3,73,76,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5757,3,0,9,7,0,5,1,1,0.6,0.5606,0.83,0.1045,6,253,259,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5758,3,0,9,8,0,5,1,1,0.62,0.5909,0.78,0.194,22,434,456,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5759,3,0,9,9,0,5,1,2,0.62,0.5758,0.83,0.1045,30,190,220,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5760,3,0,9,10,0,5,1,2,0.64,0.6061,0.76,0.1642,34,106,140,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5761,3,0,9,11,0,5,1,2,0.66,0.6212,0.74,0.1045,51,141,192,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5762,3,0,9,12,0,5,1,2,0.66,0.6212,0.69,0.2239,82,178,260,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5763,3,0,9,13,0,5,1,2,0.68,0.6364,0.65,0.1343,72,207,279,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5764,3,0,9,14,0,5,1,2,0.7,0.6515,0.61,0.1045,75,208,283,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5765,3,0,9,15,0,5,1,2,0.7,0.6515,0.61,0.2537,69,277,346,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5766,3,0,9,16,0,5,1,2,0.7,0.6515,0.61,0.1343,82,299,381,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5767,3,0,9,17,0,5,1,2,0.68,0.6364,0.65,0.1642,78,377,455,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5768,3,0,9,18,0,5,1,2,0.68,0.6364,0.65,0.194,50,305,355,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5769,3,0,9,19,0,5,1,1,0.66,0.6212,0.69,0.1343,67,220,287,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5770,3,0,9,20,0,5,1,1,0.64,0.6061,0.73,0.0,38,158,196,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5771,3,0,9,21,0,5,1,2,0.64,0.6061,0.73,0.0896,28,121,149,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5772,3,0,9,22,0,5,1,2,0.64,0.6061,0.73,0.1642,33,114,147,2011
245,2011-09-02,3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,875,3852,4727,berawan,musim_panas,2011,september,5773,3,0,9,23,0,5,1,2,0.64,0.6061,0.73,0.1642,30,68,98,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5774,3,0,9,0,0,6,0,2,0.64,0.6061,0.73,0.1045,22,65,87,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5775,3,0,9,1,0,6,0,2,0.64,0.6061,0.69,0.2537,17,57,74,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5776,3,0,9,2,0,6,0,2,0.64,0.6061,0.69,0.2239,15,26,41,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5777,3,0,9,3,0,6,0,1,0.62,0.5909,0.73,0.1642,17,18,35,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5778,3,0,9,4,0,6,0,1,0.62,0.5909,0.73,0.1642,3,4,7,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5779,3,0,9,5,0,6,0,1,0.62,0.6061,0.69,0.194,3,9,12,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5780,3,0,9,6,0,6,0,1,0.62,0.5909,0.73,0.1642,4,19,23,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5781,3,0,9,7,0,6,0,1,0.62,0.5909,0.73,0.194,5,33,38,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5782,3,0,9,8,0,6,0,1,0.64,0.6061,0.69,0.1642,24,65,89,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5783,3,0,9,9,0,6,0,2,0.66,0.6212,0.69,0.2537,83,118,201,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5784,3,0,9,10,0,6,0,3,0.66,0.6212,0.65,0.2537,90,168,258,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5785,3,0,9,11,0,6,0,3,0.66,0.6212,0.69,0.2836,66,128,194,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5786,3,0,9,12,0,6,0,1,0.7,0.6515,0.61,0.2239,97,160,257,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5787,3,0,9,13,0,6,0,1,0.7,0.6515,0.65,0.2239,153,200,353,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5788,3,0,9,14,0,6,0,2,0.72,0.6818,0.66,0.1642,204,176,380,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5789,3,0,9,15,0,6,0,1,0.72,0.6818,0.7,0.1642,187,201,388,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5790,3,0,9,16,0,6,0,1,0.72,0.6818,0.7,0.194,186,188,374,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5791,3,0,9,17,0,6,0,1,0.72,0.6818,0.7,0.2239,170,201,371,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5792,3,0,9,18,0,6,0,1,0.72,0.6818,0.7,0.1642,160,179,339,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5793,3,0,9,19,0,6,0,1,0.7,0.6667,0.74,0.1343,147,148,295,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5794,3,0,9,20,0,6,0,1,0.7,0.6667,0.79,0.1642,99,120,219,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5795,3,0,9,21,0,6,0,1,0.68,0.6364,0.83,0.1343,71,93,164,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5796,3,0,9,22,0,6,0,1,0.68,0.6364,0.83,0.1045,66,96,162,2011
246,2011-09-03,3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,1935,2549,4484,cerah,musim_panas,2011,september,5797,3,0,9,23,0,6,0,1,0.66,0.6212,0.85,0.1343,46,77,123,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5798,3,0,9,0,0,0,0,1,0.66,0.5909,0.89,0.194,33,76,109,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5799,3,0,9,1,0,0,0,1,0.66,0.6061,0.83,0.1343,37,38,75,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5800,3,0,9,2,0,0,0,1,0.66,0.6061,0.83,0.194,17,43,60,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5801,3,0,9,3,0,0,0,1,0.64,0.5758,0.89,0.194,20,23,43,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5802,3,0,9,4,0,0,0,1,0.64,0.5758,0.83,0.1642,0,4,4,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5803,3,0,9,5,0,0,0,1,0.64,0.5758,0.83,0.1343,1,5,6,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5804,3,0,9,6,0,0,0,1,0.64,0.5758,0.84,0.2239,0,3,3,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5805,3,0,9,7,0,0,0,1,0.66,0.6061,0.78,0.194,10,20,30,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5806,3,0,9,8,0,0,0,1,0.66,0.6061,0.78,0.1642,21,49,70,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5807,3,0,9,9,0,0,0,1,0.66,0.6061,0.78,0.1642,87,102,189,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5808,3,0,9,10,0,0,0,1,0.7,0.6667,0.74,0.1343,150,147,297,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5809,3,0,9,11,0,0,0,1,0.74,0.697,0.7,0.1642,174,163,337,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5810,3,0,9,12,0,0,0,1,0.76,0.7273,0.66,0.1642,214,221,435,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5811,3,0,9,13,0,0,0,2,0.78,0.7424,0.62,0.2836,245,174,419,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5812,3,0,9,14,0,0,0,1,0.78,0.7576,0.66,0.3284,205,156,361,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5813,3,0,9,15,0,0,0,1,0.78,0.7576,0.66,0.2836,218,192,410,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5814,3,0,9,16,0,0,0,1,0.8,0.7727,0.59,0.2239,196,141,337,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5815,3,0,9,17,0,0,0,1,0.76,0.7273,0.66,0.2239,204,172,376,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5816,3,0,9,18,0,0,0,1,0.76,0.7273,0.66,0.194,187,169,356,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5817,3,0,9,19,0,0,0,1,0.74,0.697,0.7,0.194,178,150,328,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5818,3,0,9,20,0,0,0,1,0.74,0.697,0.7,0.2985,104,125,229,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5819,3,0,9,21,0,0,0,1,0.72,0.697,0.74,0.2537,104,103,207,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5820,3,0,9,22,0,0,0,2,0.72,0.697,0.74,0.2836,70,85,155,2011
247,2011-09-04,3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,2521,2419,4940,cerah,musim_panas,2011,september,5821,3,0,9,23,0,0,0,2,0.72,0.6818,0.7,0.1642,46,58,104,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5822,3,0,9,0,1,1,0,2,0.7,0.6667,0.74,0.2239,31,66,97,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5823,3,0,9,1,1,1,0,2,0.68,0.6364,0.79,0.1045,19,35,54,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5824,3,0,9,2,1,1,0,2,0.68,0.6364,0.79,0.1642,17,22,39,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5825,3,0,9,3,1,1,0,2,0.68,0.6364,0.74,0.2985,4,12,16,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5826,3,0,9,4,1,1,0,2,0.68,0.6364,0.69,0.2836,3,5,8,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5827,3,0,9,5,1,1,0,2,0.66,0.6212,0.74,0.1642,2,4,6,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5828,3,0,9,6,1,1,0,2,0.66,0.6212,0.74,0.1343,6,5,11,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5829,3,0,9,7,1,1,0,1,0.66,0.6212,0.74,0.1642,11,30,41,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5830,3,0,9,8,1,1,0,2,0.66,0.6061,0.78,0.194,45,56,101,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5831,3,0,9,9,1,1,0,3,0.68,0.6364,0.74,0.1642,63,89,152,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5832,3,0,9,10,1,1,0,2,0.7,0.6515,0.7,0.1642,107,137,244,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5833,3,0,9,11,1,1,0,2,0.7,0.6667,0.74,0.1642,101,207,308,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5834,3,0,9,12,1,1,0,2,0.72,0.6818,0.7,0.194,141,212,353,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5835,3,0,9,13,1,1,0,2,0.74,0.697,0.7,0.1343,154,235,389,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5836,3,0,9,14,1,1,0,1,0.74,0.697,0.7,0.1642,145,212,357,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5837,3,0,9,15,1,1,0,2,0.68,0.6364,0.79,0.2836,111,142,253,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5838,3,0,9,16,1,1,0,2,0.68,0.6364,0.79,0.2836,92,192,284,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5839,3,0,9,17,1,1,0,2,0.66,0.5909,0.89,0.1045,37,77,114,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5840,3,0,9,18,1,1,0,1,0.66,0.5909,0.89,0.0896,31,92,123,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5841,3,0,9,19,1,1,0,3,0.66,0.5909,0.94,0.1045,52,123,175,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5842,3,0,9,20,1,1,0,3,0.66,0.5909,0.94,0.2537,26,56,82,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5843,3,0,9,21,1,1,0,2,0.66,0.5909,0.94,0.2985,20,40,60,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5844,3,0,9,22,1,1,0,2,0.6,0.5455,0.88,0.5821,15,49,64,2011
248,2011-09-05,3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,1236,2115,3351,berawan,musim_panas,2011,september,5845,3,0,9,23,1,1,0,3,0.56,0.5303,0.88,0.3881,3,17,20,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5846,3,0,9,0,0,2,1,3,0.54,0.5152,0.94,0.3582,1,7,8,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5847,3,0,9,2,0,2,1,3,0.54,0.5152,0.94,0.2537,0,2,2,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5848,3,0,9,3,0,2,1,3,0.54,0.5152,0.94,0.2985,1,0,1,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5849,3,0,9,4,0,2,1,2,0.54,0.5152,0.94,0.2985,1,3,4,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5850,3,0,9,5,0,2,1,3,0.54,0.5152,0.88,0.3582,1,20,21,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5851,3,0,9,6,0,2,1,2,0.54,0.5152,0.88,0.3284,0,72,72,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5852,3,0,9,7,0,2,1,2,0.54,0.5152,0.83,0.3582,6,166,172,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5853,3,0,9,8,0,2,1,3,0.54,0.5152,0.83,0.3881,15,349,364,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5854,3,0,9,9,0,2,1,2,0.54,0.5152,0.81,0.4179,18,167,185,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5855,3,0,9,10,0,2,1,3,0.54,0.5152,0.83,0.3582,16,90,106,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5856,3,0,9,11,0,2,1,3,0.54,0.5152,0.83,0.3881,11,78,89,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5857,3,0,9,12,0,2,1,3,0.54,0.5152,0.83,0.3881,16,51,67,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5858,3,0,9,13,0,2,1,3,0.54,0.5152,0.88,0.2985,5,24,29,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5859,3,0,9,14,0,2,1,3,0.54,0.5152,0.88,0.2836,3,21,24,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5860,3,0,9,15,0,2,1,3,0.54,0.5152,0.94,0.3881,18,71,89,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5861,3,0,9,16,0,2,1,3,0.54,0.5152,0.94,0.3881,11,95,106,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5862,3,0,9,17,0,2,1,2,0.54,0.5152,0.88,0.3881,15,276,291,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5863,3,0,9,18,0,2,1,2,0.54,0.5152,0.88,0.3881,22,351,373,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5864,3,0,9,19,0,2,1,2,0.54,0.5152,0.88,0.4179,12,269,281,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5865,3,0,9,20,0,2,1,3,0.54,0.5152,0.88,0.2985,13,150,163,2011
249,2011-09-06,3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,204,2506,2710,hujan,musim_panas,2011,september,5866,3,0,9,21,0,2,1,3,0.54,0.5152,0.88,0.2836,12,109,121,2011
